repository,file_path,line_number,target_name,cache_type,is_explicit,strategy_category,cache_options,enclosing_class,enclosing_function,file_url,code_snippet
ray-project/ray,release/ray_release/cloud_util.py,39,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_azure_credential,https://github.com/ray-project/ray/blob/master/release/ray_release/cloud_util.py#L39,"            with open(certificate_path, ""w"") as f:"
ray-project/ray,release/ray_release/cloud_util.py,74,open,NOT_EXPLICIT,False,Implicit Default,None,None,_upload_file_to_azure,https://github.com/ray-project/ray/blob/master/release/ray_release/cloud_util.py#L74,"        with open(local_file_path, ""rb"") as f:"
ray-project/ray,release/ray_release/command_runner/_anyscale_job_wrapper.py,197,open,NOT_EXPLICIT,False,Implicit Default,None,None,run_bash_command,https://github.com/ray-project/ray/blob/master/release/ray_release/command_runner/_anyscale_job_wrapper.py#L197,"    with open(workload_path, ""w"") as fp:"
ray-project/ray,release/ray_release/command_runner/_anyscale_job_wrapper.py,290,open,NOT_EXPLICIT,False,Implicit Default,None,None,_load_metrics_for_check,https://github.com/ray-project/ray/blob/master/release/ray_release/command_runner/_anyscale_job_wrapper.py#L290,"        with open(metrics_path, ""r"") as f:"
ray-project/ray,release/ray_release/command_runner/_anyscale_job_wrapper.py,609,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/ray_release/command_runner/_anyscale_job_wrapper.py#L609,"    with open(output_json_file, ""w"") as fp:"
ray-project/ray,release/ray_release/command_runner/_prometheus_metrics.py,267,open,NOT_EXPLICIT,False,Implicit Default,None,None,save_prometheus_metrics,https://github.com/ray-project/ray/blob/master/release/ray_release/command_runner/_prometheus_metrics.py#L267,"        with open(path, ""w"") as metrics_output_file:"
ray-project/ray,release/ray_release/command_runner/anyscale_job_runner.py,360,open,NOT_EXPLICIT,False,Implicit Default,None,AnyscaleJobRunner,_fetch_json,https://github.com/ray-project/ray/blob/master/release/ray_release/command_runner/anyscale_job_runner.py#L360,"            with open(tmpfile, ""rt"") as f:"
ray-project/ray,release/ray_release/config.py,105,open,NOT_EXPLICIT,False,Implicit Default,None,None,read_and_validate_release_test_collection,https://github.com/ray-project/ray/blob/master/release/ray_release/config.py#L105,"        with open(path, ""rt"") as fp:"
ray-project/ray,release/ray_release/config.py,244,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_schema_file,https://github.com/ray-project/ray/blob/master/release/ray_release/config.py#L244,"    with open(path, ""rt"") as fp:"
ray-project/ray,release/ray_release/configs/global_config.py,52,open,NOT_EXPLICIT,False,Implicit Default,None,None,_init_global_config,https://github.com/ray-project/ray/blob/master/release/ray_release/configs/global_config.py#L52,"    config_content = yaml.safe_load(open(config_file, ""rt""))"
ray-project/ray,release/ray_release/custom_byod_build_init_helper.py,137,open,NOT_EXPLICIT,False,Implicit Default,None,None,create_custom_build_yaml,https://github.com/ray-project/ray/blob/master/release/ray_release/custom_byod_build_init_helper.py#L137,"    with open(destination_file, ""w"") as f:"
ray-project/ray,release/ray_release/custom_byod_build_init_helper.py,157,open,NOT_EXPLICIT,False,Implicit Default,None,None,build_short_gpu_map,https://github.com/ray-project/ray/blob/master/release/ray_release/custom_byod_build_init_helper.py#L157,    with open(ray_images_path) as f:
ray-project/ray,release/ray_release/env.py,19,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_environment,https://github.com/ray-project/ray/blob/master/release/ray_release/env.py#L19,"    with open(env_file, ""r"") as f:"
ray-project/ray,release/ray_release/file_manager/job_file_manager.py,82,open,NOT_EXPLICIT,False,Implicit Default,None,JobFileManager,download_from_cloud,https://github.com/ray-project/ray/blob/master/release/ray_release/file_manager/job_file_manager.py#L82,"            with open(target, ""wb"") as f:"
ray-project/ray,release/ray_release/reporter/artifacts.py,30,open,NOT_EXPLICIT,False,Implicit Default,None,ArtifactsReporter,report_result,https://github.com/ray-project/ray/blob/master/release/ray_release/reporter/artifacts.py#L30,"        with open(test_config_file, ""wt"") as fp:"
ray-project/ray,release/ray_release/reporter/artifacts.py,36,open,NOT_EXPLICIT,False,Implicit Default,None,ArtifactsReporter,report_result,https://github.com/ray-project/ray/blob/master/release/ray_release/reporter/artifacts.py#L36,"        with open(result_file, ""wt"") as fp:"
ray-project/ray,release/ray_release/scripts/custom_image_build_and_test_init.py,294,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/ray_release/scripts/custom_image_build_and_test_init.py#L294,"        with open(os.path.join(PIPELINE_ARTIFACT_PATH, ""pipeline.json""), ""wt"") as fp:"
ray-project/ray,release/ray_release/scripts/custom_image_build_and_test_init.py,308,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/ray_release/scripts/custom_image_build_and_test_init.py#L308,"            with open(chunk_path, ""wt"") as fp:"
ray-project/ray,release/ray_release/scripts/custom_image_build_and_test_init.py,319,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/ray_release/scripts/custom_image_build_and_test_init.py#L319,"            with open(                 os.path.join(_bazel_workspace_dir, rayci_select_output_file),                 ""wt"",             ) as fp:"
ray-project/ray,release/ray_release/scripts/custom_image_build_and_test_init.py,335,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/ray_release/scripts/custom_image_build_and_test_init.py#L335,"        with open(os.path.join(PIPELINE_ARTIFACT_PATH, ""settings.json""), ""wt"") as fp:"
ray-project/ray,release/ray_release/template.py,56,open,NOT_EXPLICIT,False,Implicit Default,None,None,_load_and_render_yaml_template,https://github.com/ray-project/ray/blob/master/release/ray_release/template.py#L56,"    with open(template_path, ""rt"") as f:"
ray-project/ray,release/ray_release/tests/_test_catch_args.py,7,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/ray_release/tests/_test_catch_args.py#L7,"    with open(argv_file, ""wt"") as fp:"
ray-project/ray,release/ray_release/tests/_test_run_release_test_sh.py,21,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/ray_release/tests/_test_run_release_test_sh.py#L21,"        with open(state_file, ""rt"") as fp:"
ray-project/ray,release/ray_release/tests/_test_run_release_test_sh.py,26,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/ray_release/tests/_test_run_release_test_sh.py#L26,"    with open(state_file, ""wt"") as fp:"
ray-project/ray,release/release_logs/fetch_release_logs.py,187,open,NOT_EXPLICIT,False,Implicit Default,None,None,write_results,https://github.com/ray-project/ray/blob/master/release/release_logs/fetch_release_logs.py#L187,"        with open(path, ""w"") as fp:"
ray-project/ray,release/runtime_env_tests/workloads/rte_ray_client.py,89,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/runtime_env_tests/workloads/rte_ray_client.py#L89,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/serve_tests/workloads/locust_utils.py,126,open,NOT_EXPLICIT,False,Implicit Default,None,LocustProcess,run,https://github.com/ray-project/ray/blob/master/release/serve_tests/workloads/locust_utils.py#L126,"            with open(results_file.name, ""r"") as f:"
ray-project/ray,release/serve_tests/workloads/plot_controller_benchmark.py,40,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_benchmark_json,https://github.com/ray-project/ray/blob/master/release/serve_tests/workloads/plot_controller_benchmark.py#L40,    with open(path) as f:
ray-project/ray,release/serve_tests/workloads/plot_router_benchmark.py,35,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_results,https://github.com/ray-project/ray/blob/master/release/serve_tests/workloads/plot_router_benchmark.py#L35,    with open(path) as f:
ray-project/ray,release/serve_tests/workloads/resnet_50.py,32,open,NOT_EXPLICIT,False,Implicit Default,None,Model,__init__,https://github.com/ray-project/ray/blob/master/release/serve_tests/workloads/resnet_50.py#L32,"        with open(""imagenet_classes.txt"", ""r"") as f:"
ray-project/ray,release/serve_tests/workloads/serve_resnet_benchmark.py,101,open,NOT_EXPLICIT,False,Implicit Default,None,DataDownloader,__init__,https://github.com/ray-project/ray/blob/master/release/serve_tests/workloads/serve_resnet_benchmark.py#L101,"            with open(success_file, ""w"") as _:"
ray-project/ray,release/serve_tests/workloads/serve_test_utils.py,369,open,NOT_EXPLICIT,False,Implicit Default,None,None,save_test_results,https://github.com/ray-project/ray/blob/master/release/serve_tests/workloads/serve_test_utils.py#L369,"    with open(results_file_path, ""wt"") as f:"
ray-project/ray,release/train_tests/benchmark/collect.py,158,open,NOT_EXPLICIT,False,Implicit Default,None,None,_load,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/collect.py#L158,            with open(path) as f:
ray-project/ray,release/train_tests/benchmark/core/experiment_config.py,221,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_experiment,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/core/experiment_config.py#L221,"    with open(path, ""r"") as f:"
ray-project/ray,release/train_tests/benchmark/core/launchers/ray_launcher.py,41,open,NOT_EXPLICIT,False,Implicit Default,None,None,train_fn_per_worker,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/core/launchers/ray_launcher.py#L41,"        with open(metrics_path, ""w"") as f:"
ray-project/ray,release/train_tests/benchmark/core/launchers/ray_launcher.py,79,open,NOT_EXPLICIT,False,Implicit Default,None,None,run_with_ray,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/core/launchers/ray_launcher.py#L79,"        with open(metrics_path, ""r"") as f:"
ray-project/ray,release/train_tests/benchmark/core/runner.py,54,open,NOT_EXPLICIT,False,Implicit Default,None,None,write_results,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/core/runner.py#L54,"    with open(path, ""w"") as f:"
ray-project/ray,release/train_tests/benchmark/elastic_training/elastic_e2e.py,77,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/elastic_training/elastic_e2e.py#L77,"    with open(METRICS_OUTPUT_PATH, ""r"") as f:"
ray-project/ray,release/train_tests/benchmark/recsys/criteo.py,291,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/recsys/criteo.py#L291,"        with open(json_filepath, ""w"") as f:"
ray-project/ray,release/train_tests/benchmark/runner.py,274,open,NOT_EXPLICIT,False,Implicit Default,None,TrainLoopRunner,_load_checkpoint,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/runner.py#L274,"        with open(os.path.join(local_dir, ""metrics.json""), ""r"") as f:"
ray-project/ray,release/train_tests/benchmark/runner.py,304,open,NOT_EXPLICIT,False,Implicit Default,None,TrainLoopRunner,_save_checkpoint,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/runner.py#L304,"            with open(os.path.join(local_dir, ""metrics.json""), ""w"") as f:"
ray-project/ray,release/train_tests/benchmark/train_benchmark.py,41,open,NOT_EXPLICIT,False,Implicit Default,None,None,train_fn_per_worker,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/train_benchmark.py#L41,"        with open(METRICS_OUTPUT_PATH, ""w"") as f:"
ray-project/ray,release/train_tests/benchmark/train_benchmark.py,107,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/train_tests/benchmark/train_benchmark.py#L107,"    with open(METRICS_OUTPUT_PATH, ""r"") as f:"
ray-project/ray,release/train_tests/elastic_training/torch_elastic_e2e.py,349,open,NOT_EXPLICIT,False,Implicit Default,None,None,run,https://github.com/ray-project/ray/blob/master/release/train_tests/elastic_training/torch_elastic_e2e.py#L349,"    with open(LOG_FILE, ""r"") as f:"
ray-project/ray,release/train_tests/horovod/train_horovod_multi_node_test.py,36,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/train_tests/horovod/train_horovod_multi_node_test.py#L36,"    with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as f:"
ray-project/ray,release/train_tests/local_mode/torch_local_mode_launcher.py,24,open,NOT_EXPLICIT,False,Implicit Default,None,None,_write,https://github.com/ray-project/ray/blob/master/release/train_tests/local_mode/torch_local_mode_launcher.py#L24,"    with open(path, ""wb"") as f:"
ray-project/ray,release/train_tests/local_mode/torch_local_mode_launcher.py,73,open,NOT_EXPLICIT,False,Implicit Default,None,None,torch_run_launch_on_nodes,https://github.com/ray-project/ray/blob/master/release/train_tests/local_mode/torch_local_mode_launcher.py#L73,"    with open(absolute_path, ""rb"") as f:"
ray-project/ray,release/train_tests/xgboost_lightgbm/train_batch_inference_benchmark.py,211,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/train_tests/xgboost_lightgbm/train_batch_inference_benchmark.py#L211,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/tune_tests/cloud_tests/workloads/long_running_cloud_storage.py,30,open,NOT_EXPLICIT,False,Implicit Default,None,ProgressCallback,on_step_end,https://github.com/ray-project/ray/blob/master/release/tune_tests/cloud_tests/workloads/long_running_cloud_storage.py#L30,"            with open(test_output_json_tmp, ""wt"") as f:"
ray-project/ray,release/tune_tests/cloud_tests/workloads/long_running_cloud_storage.py,59,open,NOT_EXPLICIT,False,Implicit Default,None,None,function_trainable,https://github.com/ray-project/ray/blob/master/release/tune_tests/cloud_tests/workloads/long_running_cloud_storage.py#L59,"                    with open(checkpoint_file, ""wb"") as fp:"
ray-project/ray,release/tune_tests/frequent_pausing/script.py,34,open,NOT_EXPLICIT,False,Implicit Default,None,None,func,https://github.com/ray-project/ray/blob/master/release/tune_tests/frequent_pausing/script.py#L34,"            with open(os.path.join(checkpoint_dir, ""ckpt.pkl""), ""rb"") as f:"
ray-project/ray,release/tune_tests/frequent_pausing/script.py,42,open,NOT_EXPLICIT,False,Implicit Default,None,None,func,https://github.com/ray-project/ray/blob/master/release/tune_tests/frequent_pausing/script.py#L42,"            with open(os.path.join(tmpdir, ""ckpt.pkl""), ""wb"") as f:"
ray-project/ray,rllib/algorithms/algorithm.py,3141,open,NOT_EXPLICIT,False,Implicit Default,None,Algorithm,save_checkpoint,https://github.com/ray-project/ray/blob/master/rllib/algorithms/algorithm.py#L3141,"            with open(state_file, ""wb"") as f:"
ray-project/ray,rllib/algorithms/algorithm.py,3145,open,NOT_EXPLICIT,False,Implicit Default,None,Algorithm,save_checkpoint,https://github.com/ray-project/ray/blob/master/rllib/algorithms/algorithm.py#L3145,"            with open(checkpoint_dir / ""rllib_checkpoint.json"", ""w"") as f:"
